PERIODO,DEPARTAMENTO,Municipio,CODIGO PLANTEL EDUCATIVO,GRADO,TOTAL INSCRITOS,TOTAL EVALUADOS,CLASIFICACION,INDICE TOTAL,APROBACIÓN,POBLACIÓN DANE,No. ACCESOS FIJOS A INTERNET,REPITENCIA,DESERCIÓN,COBERTURA_NETA,REPROBACIÓN
2022,cundinamarca,sopó,225758000046,11.0,84.0,83.0,C,0.66,92.28,27000,3885,3.44,2.09,93.06,5.63
2022,cundinamarca,cota,425214000220,11.0,123.0,123.0,A+,0.84,92.22,34237,8256,3.65,3.12,191.43,4.66
2022,cundinamarca,funza,325286000602,11.0,156.0,156.0,A,0.75,92.22,97629,21449,2.64,3.25,104.56,4.53
2022,cundinamarca,cota,325214000241,11.0,76.0,76.0,A,0.76,92.22,34237,8256,3.65,3.12,191.43,4.66
2022,cundinamarca,cucunubá,225224000024,11.0,104.0,102.0,C,0.66,95.72,7945,222,3.11,2.76,83.25,1.52
2022,cundinamarca,cota,425214047501,11.0,102.0,101.0,A+,0.77,92.22,34237,8256,3.65,3.12,191.43,4.66
2022,cundinamarca,soacha,325754002057,11.0,61.0,61.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,facatativá,325269000313,11.0,119.0,119.0,A+,0.82,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,funza,325286000858,11.0,38.0,37.0,A+,0.83,92.22,97629,21449,2.64,3.25,104.56,4.53
2022,cundinamarca,anolaima,325040000778,11.0,10.0,10.0,A,0.74,94.34,14376,609,3.77,3.05,102.62,2.61
2022,cundinamarca,madrid,225430000014,11.0,118.0,118.0,B,0.67,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,soacha,325754002839,11.0,32.0,31.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,soacha,125754002538,11.0,147.0,142.0,C,0.63,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,el rosal,325260000655,11.0,40.0,40.0,B,0.68,95.22,22750,1322,4.03,3.16,97.0,1.62
2022,cundinamarca,la mesa,325386000618,11.0,102.0,102.0,B,0.72,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,zipaquirá,325899090060,11.0,82.0,82.0,A+,0.81,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,nocaima,125491000241,11.0,71.0,71.0,B,0.68,96.45,6345,174,2.37,2.62,79.48,0.92
2022,cundinamarca,pasca,125535000023,11.0,309.0,307.0,B,0.71,93.52,9471,166,2.8,2.76,99.12,3.71
2022,cundinamarca,soacha,325754001921,11.0,68.0,67.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,facatativá,325269003997,11.0,83.0,70.0,D,0.59,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,albán,125019000386,11.0,88.0,86.0,B,0.7,94.25,8241,304,2.0,3.76,70.36,1.99
2022,cundinamarca,soacha,325754003134,11.0,78.0,78.0,A,0.72,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,tenjo,325799000667,11.0,12.0,12.0,B,0.7,90.73,22915,2582,3.24,3.63,145.05,5.64
2022,cundinamarca,medina,225438000242,11.0,6.0,6.0,SC,0.63,94.89,8313,164,2.41,4.33,81.18,0.78
2022,cundinamarca,yacopí,225885000853,11.0,35.0,35.0,D,0.61,96.38,12782,134,3.34,2.95,80.12,0.68
2022,cundinamarca,nariño,125483000097,11.0,57.0,56.0,D,0.61,92.8,5749,199,3.03,3.05,71.69,3.92
2022,cundinamarca,girardot,125307001524,11.0,124.0,118.0,D,0.57,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,soacha,325754003509,11.0,42.0,42.0,B,0.69,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,san antonio del tequendama,125645000258,11.0,86.0,84.0,B,0.68,94.94,12358,197,5.27,2.6,82.12,2.45
2022,cundinamarca,madrid,125430800067,11.0,68.0,68.0,B,0.7,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,cogua,225200002387,11.0,60.0,58.0,C,0.64,96.12,23055,1820,3.55,2.42,86.5,1.46
2022,cundinamarca,soacha,325754004211,11.0,82.0,80.0,B,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,tausa,225793000091,11.0,96.0,93.0,C,0.67,97.11,8398,170,2.29,2.18,91.44,0.71
2022,cundinamarca,soacha,325754004335,11.0,14.0,14.0,A,0.74,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cauca,la vega,419397092233,11.0,7.0,7.0,SC,0.62,91.96,21332,595,3.04,3.68,74.42,4.36
2022,cundinamarca,soacha,325754005480,11.0,16.0,16.0,A+,0.8,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,choachí,325181000607,11.0,4.0,3.0,SC,0.67,96.65,11408,498,2.7,1.64,98.3,1.7
2022,cundinamarca,topaipí,125823000291,11.0,38.0,37.0,C,0.66,97.02,4294,57,1.85,2.41,79.33,0.57
2022,cundinamarca,puerto salgar,325572000075,11.0,66.0,66.0,A+,0.77,95.58,16124,960,1.91,4.1,89.7,0.32
2022,cundinamarca,fusagasugá,325290002351,11.0,4.0,4.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,antioquia,venecia,305861000503,11.0,1.0,1.0,SC,0.6,93.14,8101,729,4.23,4.57,102.3,2.29
2022,antioquia,nariño,205483000236,11.0,29.0,26.0,D,0.59,92.8,5749,199,3.03,3.05,71.69,3.92
2022,cundinamarca,girardot,325307800183,11.0,1.0,1.0,SC,0.64,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,facatativá,325269003703,11.0,14.0,14.0,A,0.73,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,cachipay,325123000125,11.0,46.0,46.0,A,0.72,96.09,10376,180,3.89,3.4,70.04,0.51
2022,bolivar,el peñón,213667000061,11.0,43.0,43.0,D,0.59,92.3,6024,50,3.37,3.3,78.98,4.4
2022,cundinamarca,cogua,325899001784,11.0,50.0,50.0,A,0.76,96.12,23055,1820,3.55,2.42,86.5,1.46
2022,cundinamarca,soacha,325754005561,11.0,3.0,3.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,madrid,325430001317,11.0,27.0,27.0,A+,0.77,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,gutiérrez,125339000261,26.0,14.0,12.0,D,0.51,96.5,3550,46,1.13,2.72,82.87,0.79
2022,cundinamarca,pandi,225524000247,26.0,6.0,6.0,SC,0.63,97.32,5179,216,1.72,2.35,76.64,0.33
2022,cundinamarca,quipile,125596000301,26.0,3.0,3.0,SC,0.62,95.01,6532,38,2.83,2.72,82.04,2.28
2022,cundinamarca,madrid,325430001080,26.0,1.0,1.0,SC,0.71,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,fusagasugá,325290002167,26.0,8.0,7.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,caparrapí,225148000401,26.0,3.0,2.0,SC,0.64,95.7,13049,424,2.56,2.22,77.16,2.09
2022,cundinamarca,subachoque,125769000213,26.0,8.0,8.0,SC,0.74,95.59,16090,1208,1.73,3.07,125.39,1.33
2022,cundinamarca,cucunubá,225224000105,26.0,14.0,14.0,D,0.59,95.72,7945,222,3.11,2.76,83.25,1.52
2022,cundinamarca,villeta,125875000265,26.0,43.0,40.0,D,0.58,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,cundinamarca,guataquí,125324000094,26.0,2.0,2.0,SC,0.59,94.6,2950,48,2.93,3.81,80.44,1.88
2022,cundinamarca,subachoque,225769060580,26.0,3.0,3.0,SC,0.74,95.59,16090,1208,1.73,3.07,125.39,1.33
2022,cundinamarca,la mesa,325386000707,26.0,1.0,1.0,SC,0.7,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,fómeque,225279000040,26.0,6.0,5.0,SC,0.66,93.25,0,0,3.18,3.51,88.73,3.24
2022,cundinamarca,san cayetano,125653000305,26.0,23.0,21.0,D,0.53,93.21,6177,74,2.34,3.39,85.17,3.43
2022,cundinamarca,anolaima,225040000625,26.0,5.0,5.0,SC,0.68,94.34,14376,609,3.77,3.05,102.62,2.61
2022,cundinamarca,supatá,225777000189,26.0,16.0,14.0,D,0.5,97.31,5412,172,1.7,1.9,82.83,0.79
2022,cundinamarca,quipile,225596000411,26.0,6.0,5.0,SC,0.62,95.01,6532,38,2.83,2.72,82.04,2.28
2022,cundinamarca,vianí,125867000159,26.0,7.0,6.0,SC,0.65,92.16,4520,79,3.53,2.79,82.81,5.04
2022,cundinamarca,jerusalén,125368000164,26.0,4.0,4.0,SC,0.64,93.63,2378,39,4.13,1.89,84.16,4.48
2022,cundinamarca,la palma,225394000436,26.0,3.0,3.0,SC,0.6,98.28,9834,247,1.58,1.52,80.34,0.2
2022,cundinamarca,pacho,225513001225,26.0,7.0,6.0,SC,0.64,95.04,25419,1632,2.01,2.89,89.36,2.07
2022,cundinamarca,tenjo,325799000569,26.0,4.0,1.0,SC,0.76,90.73,22915,2582,3.24,3.63,145.05,5.64
2022,cundinamarca,facatativá,325269003981,26.0,9.0,8.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,soacha,325754800182,26.0,1.0,1.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,san cayetano,225653000105,26.0,4.0,3.0,SC,0.6,93.21,6177,74,2.34,3.39,85.17,3.43
2022,cundinamarca,facatativá,325269004351,26.0,4.0,4.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,fusagasugá,325290002151,26.0,10.0,8.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,girardot,325307001825,26.0,7.0,4.0,SC,0.64,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,la vega,225402000181,26.0,7.0,7.0,SC,0.62,91.96,21332,595,3.04,3.68,74.42,4.36
2022,cundinamarca,la mesa,125386000295,26.0,10.0,4.0,SC,0.7,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,fúquene,125288000252,26.0,13.0,7.0,SC,0.68,94.12,5099,121,4.96,1.58,129.94,4.3
2022,cundinamarca,pulí,225580000195,26.0,10.0,10.0,D,0.5,96.28,3461,32,3.05,2.18,75.34,1.55
2022,cundinamarca,choachí,225181000149,26.0,6.0,6.0,SC,0.67,96.65,11408,498,2.7,1.64,98.3,1.7
2022,cundinamarca,san cayetano,225653000024,26.0,7.0,7.0,SC,0.6,93.21,6177,74,2.34,3.39,85.17,3.43
2022,cundinamarca,pulí,125580000298,26.0,12.0,11.0,D,0.53,96.28,3461,32,3.05,2.18,75.34,1.55
2022,cundinamarca,la mesa,325386000561,26.0,6.0,6.0,SC,0.7,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,caparrapí,225148001563,26.0,2.0,2.0,SC,0.64,95.7,13049,424,2.56,2.22,77.16,2.09
2022,cundinamarca,fusagasugá,425290001731,26.0,4.0,2.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,facatativá,225269000211,26.0,6.0,6.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,funza,125286000697,26.0,224.0,199.0,D,0.58,92.22,97629,21449,2.64,3.25,104.56,4.53
2022,cundinamarca,la peña,225398000147,26.0,5.0,5.0,SC,0.62,96.37,6136,52,1.86,1.33,78.0,2.3
2022,cundinamarca,madrid,325430001341,26.0,3.0,3.0,SC,0.71,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,sasaima,225718000167,26.0,17.0,16.0,D,0.55,95.69,11164,874,3.18,2.77,97.65,1.54
2022,cundinamarca,el rosal,325260000612,26.0,3.0,1.0,SC,0.66,95.22,22750,1322,4.03,3.16,97.0,1.62
2022,cundinamarca,la mesa,225386000630,26.0,8.0,8.0,SC,0.7,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,viotá,225878000112,26.0,8.0,7.0,SC,0.64,94.69,13761,441,3.57,2.73,101.43,2.58
2022,cundinamarca,villeta,125875000427,26.0,31.0,26.0,D,0.58,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,cundinamarca,guatavita,125326000121,26.0,10.0,7.0,SC,0.65,98.27,6583,259,2.62,1.45,79.71,0.27
2022,cundinamarca,medina,225438000056,26.0,5.0,5.0,SC,0.63,94.89,8313,164,2.41,4.33,81.18,0.78
2022,cundinamarca,girardot,325307800183,26.0,1.0,1.0,SC,0.64,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,girardot,325307000861,26.0,75.0,67.0,C,0.65,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,madrid,125430000281,26.0,81.0,76.0,C,0.63,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,sibaté,225740000189,26.0,43.0,41.0,C,0.62,92.81,34994,5347,5.73,3.34,90.0,3.85
2022,cundinamarca,cucunubá,125224000194,26.0,21.0,18.0,C,0.62,95.72,7945,222,3.11,2.76,83.25,1.52
2022,cundinamarca,fusagasugá,325290002142,26.0,76.0,69.0,D,0.62,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,mosquera,125473000137,26.0,96.0,83.0,D,0.62,91.81,73390,16253,4.17,2.51,79.68,5.73
2022,cundinamarca,cogua,225200000058,26.0,38.0,38.0,D,0.61,96.12,23055,1820,3.55,2.42,86.5,1.46
2022,cundinamarca,facatativá,325269003854,26.0,52.0,44.0,D,0.61,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,cogua,425200000235,26.0,19.0,15.0,D,0.57,96.12,23055,1820,3.55,2.42,86.5,1.46
2022,cundinamarca,villeta,125875000281,26.0,78.0,60.0,D,0.57,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,cundinamarca,sasaima,125718000219,26.0,39.0,37.0,D,0.57,95.69,11164,874,3.18,2.77,97.65,1.54
2022,cundinamarca,soacha,125754000713,26.0,158.0,143.0,D,0.56,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,nocaima,125491000233,26.0,21.0,18.0,D,0.56,96.45,6345,174,2.37,2.62,79.48,0.92
2022,cundinamarca,soacha,325754800077,26.0,11.0,10.0,D,0.56,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,pacho,225513000032,26.0,16.0,14.0,D,0.58,95.04,25419,1632,2.01,2.89,89.36,2.07
2022,cundinamarca,la calera,125377000398,26.0,49.0,41.0,D,0.58,92.88,31209,7026,5.17,2.89,138.75,4.23
2022,cundinamarca,fusagasugá,425290002229,26.0,21.0,16.0,D,0.57,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,ricaurte,125612000139,26.0,90.0,76.0,D,0.55,92.22,16665,1181,6.02,3.51,77.44,3.56
2022,cundinamarca,la calera,325377076709,26.0,22.0,19.0,D,0.55,92.88,31209,7026,5.17,2.89,138.75,4.23
2022,cundinamarca,quetame,225594000830,26.0,44.0,43.0,D,0.54,96.79,5271,167,1.18,2.15,101.98,1.06
2022,cundinamarca,fusagasugá,125290001118,26.0,91.0,77.0,D,0.54,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,apulo,125599000060,26.0,56.0,48.0,D,0.54,96.76,8527,445,3.19,2.25,78.06,0.98
2022,cundinamarca,soacha,125754002538,26.0,65.0,60.0,D,0.54,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,tenjo,325799000569,26.0,4.0,1.0,SC,0.76,90.73,22915,2582,3.24,3.63,145.05,5.64
2022,cundinamarca,fusagasugá,325290002151,26.0,10.0,8.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,facatativá,225269000211,26.0,6.0,6.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,la mesa,125386000295,26.0,10.0,4.0,SC,0.7,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,pandi,225524000247,26.0,6.0,6.0,SC,0.63,97.32,5179,216,1.72,2.35,76.64,0.33
2022,cundinamarca,jerusalén,125368000164,26.0,4.0,4.0,SC,0.64,93.63,2378,39,4.13,1.89,84.16,4.48
2022,cundinamarca,viotá,225878000112,26.0,8.0,7.0,SC,0.64,94.69,13761,441,3.57,2.73,101.43,2.58
2022,cundinamarca,quipile,125596000301,26.0,3.0,3.0,SC,0.62,95.01,6532,38,2.83,2.72,82.04,2.28
2022,cundinamarca,guatavita,125326000121,26.0,10.0,7.0,SC,0.65,98.27,6583,259,2.62,1.45,79.71,0.27
2022,cundinamarca,soacha,325754800182,26.0,1.0,1.0,SC,0.68,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,girardot,325307002031,26.0,43.0,34.0,D,0.51,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,fómeque,225279000040,26.0,6.0,5.0,SC,0.66,93.25,0,0,3.18,3.51,88.73,3.24
2022,cundinamarca,fúquene,125288000252,26.0,13.0,7.0,SC,0.68,94.12,5099,121,4.96,1.58,129.94,4.3
2022,cundinamarca,fusagasugá,325290002167,26.0,8.0,7.0,SC,0.67,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,caparrapí,225148000401,26.0,3.0,2.0,SC,0.64,95.7,13049,424,2.56,2.22,77.16,2.09
2022,cundinamarca,tabio,125785000100,26.0,97.0,83.0,D,0.6,96.95,22653,3487,2.4,2.06,83.91,1.0
2022,cundinamarca,anolaima,225040000544,26.0,25.0,24.0,D,0.6,94.34,14376,609,3.77,3.05,102.62,2.61
2022,cundinamarca,sopó,325758800012,26.0,23.0,23.0,A,0.73,92.28,27000,3885,3.44,2.09,93.06,5.63
2022,cundinamarca,cota,325214800078,26.0,45.0,41.0,C,0.64,92.22,34237,8256,3.65,3.12,191.43,4.66
2022,cundinamarca,funza,325286001099,26.0,252.0,232.0,C,0.63,92.22,97629,21449,2.64,3.25,104.56,4.53
2022,cundinamarca,funza,325286001161,26.0,52.0,49.0,C,0.63,92.22,97629,21449,2.64,3.25,104.56,4.53
2022,cundinamarca,zipaquirá,325899800067,26.0,53.0,50.0,C,0.63,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,facatativá,325269003879,26.0,83.0,74.0,C,0.62,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,zipaquirá,125899000631,26.0,13.0,12.0,D,0.62,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,cogua,225200000201,26.0,78.0,74.0,D,0.61,96.12,23055,1820,3.55,2.42,86.5,1.46
2022,cundinamarca,facatativá,325269003997,26.0,62.0,52.0,D,0.57,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,mosquera,125473000650,26.0,264.0,214.0,D,0.57,91.81,73390,16253,4.17,2.51,79.68,5.73
2022,cundinamarca,cota,125214000099,26.0,45.0,44.0,D,0.55,92.22,34237,8256,3.65,3.12,191.43,4.66
2022,cundinamarca,villeta,325875004642,26.0,10.0,9.0,D,0.56,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,cundinamarca,facatativá,325269004327,26.0,65.0,56.0,D,0.59,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,sutatausa,125781000121,26.0,59.0,56.0,D,0.59,97.96,6145,241,1.03,1.93,92.07,0.11
2022,cundinamarca,guayabal de síquima,125328000153,26.0,20.0,18.0,D,0.59,93.25,0,0,3.18,3.51,88.73,3.24
2022,cundinamarca,soacha,125754003267,26.0,140.0,123.0,D,0.58,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,girardot,325307001981,26.0,76.0,72.0,D,0.58,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,putumayo,san francisco,186755000015,26.0,89.0,85.0,D,0.58,92.22,7599,489,2.66,3.98,79.59,3.81
2022,cundinamarca,villeta,125875000265,26.0,74.0,66.0,D,0.58,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,meta,granada,150313000321,26.0,116.0,105.0,D,0.58,91.22,29451,1884,3.86,3.89,90.62,4.89
2022,cundinamarca,facatativá,125269000055,26.0,45.0,37.0,D,0.57,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,gutiérrez,125339000261,26.0,17.0,15.0,D,0.53,96.5,3550,46,1.13,2.72,82.87,0.79
2022,cundinamarca,albán,225019000208,26.0,15.0,13.0,D,0.52,94.25,8241,304,2.0,3.76,70.36,1.99
2022,cundinamarca,soacha,125754002554,26.0,68.0,55.0,D,0.55,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,mosquera,125473000579,26.0,70.0,51.0,D,0.55,91.81,73390,16253,4.17,2.51,79.68,5.73
2022,cundinamarca,girardot,325307800035,26.0,56.0,48.0,D,0.54,87.04,105557,20344,3.45,5.02,96.97,7.94
2022,cundinamarca,medina,225438000056,26.0,5.0,5.0,SC,0.63,94.89,8313,164,2.41,4.33,81.18,0.78
2022,cundinamarca,quipile,225596000411,26.0,6.0,5.0,SC,0.62,95.01,6532,38,2.83,2.72,82.04,2.28
2022,cundinamarca,la palma,225394000436,26.0,3.0,3.0,SC,0.6,98.28,9834,247,1.58,1.52,80.34,0.2
2022,cundinamarca,la peña,225398000147,26.0,5.0,5.0,SC,0.62,96.37,6136,52,1.86,1.33,78.0,2.3
2022,cundinamarca,sasaima,125718000243,26.0,17.0,13.0,D,0.52,95.69,11164,874,3.18,2.77,97.65,1.54
2022,cundinamarca,topaipí,125823000291,26.0,13.0,9.0,D,0.49,97.02,4294,57,1.85,2.41,79.33,0.57
2022,cundinamarca,madrid,325430001341,26.0,3.0,3.0,SC,0.71,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,soacha,325754005498,26.0,78.0,69.0,D,0.6,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,zipaquirá,325899800016,26.0,46.0,44.0,D,0.6,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,soacha,125754001019,26.0,104.0,95.0,D,0.6,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,tenjo,425799000637,26.0,29.0,28.0,A,0.77,90.73,22915,2582,3.24,3.63,145.05,5.64
2022,cundinamarca,chocontá,125183000320,26.0,25.0,22.0,C,0.63,96.24,21454,1225,3.35,1.92,83.58,1.84
2022,cundinamarca,fusagasugá,325290002458,26.0,10.0,9.0,C,0.63,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,zipaquirá,125899000461,26.0,16.0,14.0,C,0.62,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,soacha,325754005072,26.0,20.0,18.0,D,0.61,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,el rosal,225769000498,26.0,52.0,49.0,D,0.6,95.22,22750,1322,4.03,3.16,97.0,1.62
2022,cundinamarca,facatativá,125269003712,26.0,51.0,44.0,D,0.57,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,fusagasugá,125290000839,26.0,229.0,202.0,D,0.56,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,sopó,225758000038,26.0,10.0,9.0,D,0.59,92.28,27000,3885,3.44,2.09,93.06,5.63
2022,cundinamarca,pacho,125513000950,26.0,30.0,30.0,D,0.58,95.04,25419,1632,2.01,2.89,89.36,2.07
2022,antioquia,venecia,205861000398,26.0,21.0,15.0,D,0.52,93.14,8101,729,4.23,4.57,102.3,2.29
2022,cundinamarca,fusagasugá,125290001835,26.0,69.0,58.0,D,0.55,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,villeta,225875000324,26.0,36.0,34.0,D,0.55,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,cundinamarca,villeta,225875000553,26.0,16.0,15.0,D,0.54,95.84,28051,3591,2.98,3.08,99.37,1.09
2022,cundinamarca,suesca,225772000270,26.0,18.0,16.0,D,0.54,92.95,17782,760,2.9,3.5,74.99,3.54
2022,cundinamarca,suesca,125772000194,26.0,30.0,25.0,D,0.54,92.95,17782,760,2.9,3.5,74.99,3.54
2022,cundinamarca,tocaima,125815000401,26.0,39.0,38.0,D,0.54,88.97,16388,852,4.14,5.3,74.95,5.73
2022,cundinamarca,guataquí,125324000094,26.0,2.0,2.0,SC,0.59,94.6,2950,48,2.93,3.81,80.44,1.88
2022,cundinamarca,madrid,325430001080,26.0,1.0,1.0,SC,0.71,93.9,117685,26618,5.4,3.54,92.49,2.56
2022,cundinamarca,choachí,225181000149,26.0,6.0,6.0,SC,0.67,96.65,11408,498,2.7,1.64,98.3,1.7
2022,cundinamarca,la mesa,325386000707,26.0,1.0,1.0,SC,0.7,95.24,34181,3006,3.44,3.96,91.71,0.8
2022,cundinamarca,facatativá,325269004351,26.0,4.0,4.0,SC,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,nimaima,125489000447,26.0,37.0,34.0,D,0.51,94.77,3751,50,3.91,2.61,63.67,2.62
2022,cundinamarca,san bernardo,125649000341,26.0,23.0,19.0,D,0.5,95.88,9088,151,4.98,2.25,72.85,1.66
2022,cundinamarca,subachoque,225769060580,26.0,3.0,3.0,SC,0.74,95.59,16090,1208,1.73,3.07,125.39,1.33
2022,cundinamarca,chocontá,325183000663,26.0,42.0,40.0,D,0.6,96.24,21454,1225,3.35,1.92,83.58,1.84
2022,cundinamarca,facatativá,325269004033,26.0,11.0,11.0,B,0.69,89.9,146026,21090,2.88,3.59,88.01,6.52
2022,cundinamarca,fusagasugá,325290002128,26.0,77.0,74.0,C,0.64,88.77,144966,30378,3.29,4.22,95.58,7.01
2022,cundinamarca,zipaquirá,325899090281,26.0,140.0,121.0,C,0.64,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,soacha,325754005595,26.0,234.0,209.0,D,0.61,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,zipacón,125898000203,26.0,38.0,34.0,D,0.56,95.1,4862,60,2.39,2.87,75.24,2.03
2022,cundinamarca,junín,125372000322,26.0,16.0,15.0,D,0.56,97.68,6047,90,2.85,1.34,72.35,0.98
2022,cundinamarca,bojacá,125099000101,26.0,57.0,45.0,D,0.56,94.69,10378,434,4.35,3.62,78.72,1.68
2022,cundinamarca,cáqueza,225151000381,26.0,43.0,42.0,D,0.59,93.25,0,0,3.18,3.51,88.73,3.24
2022,cundinamarca,zipaquirá,325899800164,26.0,27.0,24.0,D,0.59,84.19,136724,26371,4.83,4.34,90.64,11.47
2022,cundinamarca,funza,125286000697,26.0,235.0,209.0,D,0.59,92.22,97629,21449,2.64,3.25,104.56,4.53
2022,cundinamarca,chocontá,325183000655,26.0,58.0,55.0,D,0.58,96.24,21454,1225,3.35,1.92,83.58,1.84
2022,cundinamarca,soacha,325754005510,26.0,108.0,94.0,D,0.58,93.25,688156,128998,3.01,3.55,88.73,3.24
2022,cundinamarca,la vega,125402003062,26.0,80.0,71.0,D,0.58,91.96,21332,595,3.04,3.68,74.42,4.36
2022,cundinamarca,sibaté,225740000146,26.0,25.0,21.0,D,0.58,92.81,34994,5347,5.73,3.34,90.0,3.85
2022,cundinamarca,guachetá,325317000240,26.0,43.0,39.0,D,0.58,96.78,13841,672,2.96,3.02,99.13,0.21
2022,cundinamarca,san antonio del tequendama,125645000258,26.0,11.0,10.0,D,0.57,94.94,12358,197,5.27,2.6,82.12,2.45
